StudentID,RoleName,ReadinessScore,Coverage,NumSkills,NumSkillsPresent,NumWeakOrMissing,WeakOrMissingSkills
IT21001288,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21002809,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21004505,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21004753,Data Analyst,0.275,1.0,1,1,1,Hypothesis Testing
IT21005263,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21006129,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21007298,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21008496,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21009261,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21010022,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21011007,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21011057,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21012347,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21013965,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21014532,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21014776,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21015220,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21015693,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21017970,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21018131,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21018148,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21022952,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21023088,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21024320,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21024689,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21025361,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21027832,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21028954,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21031441,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21031835,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21032732,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21035380,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21036161,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21036536,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21038028,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21038560,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21039693,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21042304,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21043698,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21043881,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21044414,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21044847,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21044855,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21045016,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21045292,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21047887,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21048403,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21048889,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21049268,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21051201,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21051282,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21052134,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21053634,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21054327,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21054594,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21056524,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21058319,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21058515,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21059359,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21059910,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21061786,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21062707,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21063368,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21063801,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21065239,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21068207,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21068553,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21068881,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21069341,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21070897,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21073177,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21073720,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21073932,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21074036,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21074499,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21075118,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21075470,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21076949,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21077554,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21077664,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21078033,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21079316,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21083337,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21083788,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21085378,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21086538,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21087339,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21087721,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21088282,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21091689,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21092211,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21093897,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21094026,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21099570,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21100378,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21100734,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21100987,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21102387,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21102839,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21103859,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21104486,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21105765,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21105800,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21106675,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21106687,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21109759,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21109792,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21111574,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21111807,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21112122,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21113202,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21113715,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21114879,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21115406,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21116743,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21116992,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21117281,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21117831,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21117923,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21119691,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21120216,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21120393,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21123533,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21125242,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21125272,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21125342,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21125639,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21128727,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21128966,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21129378,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21129684,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21131073,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21131114,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21131716,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21132026,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21132484,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21133301,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21134482,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21135573,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21135938,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21136587,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21136600,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21136836,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21139327,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21140856,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21140949,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21141509,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21142258,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21142589,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21142857,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21143110,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21143365,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21143639,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21144872,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21145818,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21145926,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21146798,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21147040,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21147870,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21149680,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21150455,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21152200,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21152838,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21154267,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21155058,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21155149,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21156616,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21157718,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21157755,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21159501,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21159600,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21159652,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21159764,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21160572,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21161162,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21161717,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21162073,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21165170,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21165683,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21165795,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21166376,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21166514,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21166636,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21166942,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21167342,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21167490,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21169116,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21172211,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21172774,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21173209,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21173714,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21176127,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21176613,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21177033,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21179526,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21180267,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21180534,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21182326,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21182692,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21182943,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21183599,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21184000,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21184108,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21184161,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21184486,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21185938,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21186058,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21186668,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21186768,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21188158,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21191519,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21193064,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21193758,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21195587,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21197751,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21198009,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21198096,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21198243,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21200653,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21201174,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21201723,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21204234,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21204672,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21206407,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21209156,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21209779,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21211120,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21211411,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21212435,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21212511,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21213681,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21215014,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21215161,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21216708,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21216888,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21217072,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21217996,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21218396,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21219446,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
IT21220822,Data Analyst,0.15125,1.0,1,1,1,Hypothesis Testing
IT21221107,Data Analyst,0.1833333333333333,1.0,1,1,1,Hypothesis Testing
IT21222027,Data Analyst,0.12375,1.0,1,1,1,Hypothesis Testing
IT21222102,Data Analyst,0.1375,1.0,1,1,1,Hypothesis Testing
IT21224206,Data Analyst,0.0916666666666666,1.0,1,1,1,Hypothesis Testing
IT21226795,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21227024,Data Analyst,0.1695833333333333,1.0,1,1,1,Hypothesis Testing
IT21227300,Data Analyst,0.1054166666666666,1.0,1,1,1,Hypothesis Testing
